lat,lon,lat_sin,lat_cos,lon_sin,lon_cos,elevation,coastal_distance,coastal_distance_log,baseline_temp,baseline_humidity,baseline_solar_radiation,baseline_wind_speed,zone_tropical,zone_subtropical,zone_temperate,zone_cold,year,year_norm,year_sin,year_cos,intervention_green_roof,intervention_solar_panels,intervention_flood_walls,intervention_permeable,n_interventions,building_age,building_area,building_area_log,building_type,solar_x_green,solar_x_solar_panel,coast_x_flood_wall,city
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,2,62.033489535645316,408.06340540151643,6.013870169459182,3,0.84,0.0,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,0,1,67.23474554266377,129.4028032132922,4.870628146295944,3,0.0,0.0,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,0,1,1,2,34.23351553161403,1065.0163876487882,6.971683977636508,1,0.0,0.0,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,0,0,0,17.35180445713113,193.54349281596217,5.270655751510417,1,0.0,0.0,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,1,0,0,1,49.67175211124547,42.31321753392321,3.7684578432526856,3,0.0,0.84,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,0,1,0,2,6.235380982510996,51.214484030521376,3.9553599282494676,2,0.84,0.0,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,1,1,0,3,12.213299223630782,428.56068234666077,6.062763017466873,3,0.84,0.84,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,1,1,2,22.55253962826454,57.439809901408495,4.067997333992343,3,0.0,0.0,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,0,1,2,34.040182404335624,206.8503493789744,5.336818346616043,1,0.84,0.0,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,0,1,2,27.86567361337636,526.2716352478812,6.267715852652391,3,0.84,0.0,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,0,0,1,55.63826771846997,94.95251030439394,4.563853384741947,1,0.84,0.0,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,1,0,3,78.38545275446124,219.35953366085894,5.395260456341879,1,0.84,0.84,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,0,1,3,57.88572510529703,139.32688148865668,4.943974568817169,0,0.84,0.84,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,0,0,1,1,38.54777886774545,899.1498782625603,6.80256128086234,1,0.0,0.0,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,0,0,2,6.689308750201395,1918.89843089713,7.5600275630481315,1,0.84,0.84,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,1,1,3,35.19904465278276,92.62477766907796,4.539295067138467,3,0.84,0.0,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,0,1,3,56.581188769699395,1063.9347461278596,6.97066880502492,3,0.84,0.84,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,1,1,4,64.12995214172314,1833.7926550802051,7.51468675959761,2,0.84,0.84,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,1,1,0,0,2,20.851609634398844,1997.855251250307,7.600329921298491,1,0.84,0.84,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,1,1,4,15.234697922339304,166.51490297196975,5.121072320274245,2,0.84,0.84,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,1,0,1,61.805163223374365,603.160860382916,6.4038404876138495,4,0.0,0.0,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,1,1,1,1,4,59.19721548354667,354.80218956923807,5.874374929145453,1,0.84,0.84,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,1,1,3,27.795066045628253,515.8750060412505,6.247801077465986,1,0.0,0.84,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,36.356872491877894,1700.2414380464459,7.439113521210291,4,0.0,0.0,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,0,0,1,5.033255511219359,98.34940534904136,4.598642983565131,0,0.0,0.84,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,0,0,1,0.46491961342005617,292.269583571694,5.68109226645197,1,0.84,0.0,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,1,0,3,75.95123161536931,479.517926622352,6.174864535981532,0,0.84,0.84,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,1,1,3,29.283516742483357,2406.6535297992586,7.786407913102834,0,0.0,0.84,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,1,1,3,67.31348255024082,387.5224569155103,5.962350972295434,4,0.84,0.0,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,1,2,74.36528077065394,187.93904350225583,5.241424441886425,0,0.0,0.0,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,1,0,1,63.440536964664666,221.00333296875152,5.402692395132335,3,0.0,0.0,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,0,1,3,15.942276300429219,367.64289335682463,5.9098284067693765,4,0.84,0.84,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,0,1,44.07144153308542,558.924777267971,6.327802448399414,4,0.0,0.84,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,0,1,1,19.819408312606246,865.1907352213439,6.764105132834781,0,0.0,0.0,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,0,0,1,2,66.33680546792517,262.33090649753984,5.573411440918364,2,0.84,0.0,0.0,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,1,2,11.271330656407113,114.90507429746984,4.752771531073854,2,0.0,0.0,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,1,0,3,63.35484063192407,985.0187223718517,6.893675342629108,4,0.84,0.84,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,1,0,2,22.814600151659484,110.98259086632726,4.7183434205197425,0,0.84,0.0,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,1,1,4,11.050746633909423,687.0251359553865,6.53382537208484,0,0.84,0.84,0.16666666666666666,new_orleans
29.95,-90.07,0.49924405997494986,0.8664614062840472,-0.9999992536874144,-0.0012217301724649348,1,5.0,1.791759469228055,21.0,82,210,4.5,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,62.473206336885845,1142.8614859619765,7.042165085904559,4,0.0,0.0,0.0,new_orleans
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,2,19.77228398369199,178.30083622722773,5.189065044444203,1,0.96,0.0,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,1,1,4,50.821589059194224,245.0543422831299,5.505552415126717,1,0.96,0.96,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,0,0,1,53.01605628404591,292.2229663879523,5.680933297053832,3,0.96,0.0,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,0,0,1,65.8898310586699,117.40896005494005,4.774144395726307,3,0.96,0.0,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,1,0,2,11.037332507682622,72.25830344471524,4.293991599079723,4,0.0,0.96,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,0,1,3,8.87930926200883,612.9982842727443,6.419992133799173,2,0.96,0.96,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,1,1,3,26.953726369052198,321.4965827263788,5.776092539982412,1,0.0,0.96,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,1,1,3,5.656409511718783,389.738007232108,5.9680372771661165,3,0.96,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,1,0,2,6.404959769662595,275.99309496709964,5.623992577960025,4,0.0,0.96,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,0,1,0,2,65.39646796836826,1408.9993212021313,7.25134450195517,4,0.96,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,1,0,1,10.046222850491615,296.63813999994437,5.695878453349288,1,0.0,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,1,0,0,2,37.66933548845604,1757.999602207326,7.472500518590476,1,0.96,0.96,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,1,2,27.219751337922915,426.3478539949136,6.057598327942495,2,0.0,0.96,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,1,0,1,17.914096196044113,216.73773748759234,5.383291299508961,4,0.0,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,1,0,2,60.75838798347626,191.69007622873383,5.261083075540689,4,0.96,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,1,0,0,2,77.14470046965901,76.00007983440143,4.343806458663555,2,0.96,0.96,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,1,1,3,52.354804523729,58.37624207018858,4.083894181212865,4,0.96,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,0,1,0,2,7.647882292061627,226.00791987835223,5.424984906204732,1,0.96,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,1,1,4,8.936590382012684,186.41740253257527,5.233338228526836,1,0.96,0.96,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,0,1,2,49.72855697182097,166.6664843169515,5.121976793858185,0,0.0,0.96,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,0,1,1,39.43224815510177,161.68158042542728,5.091794795925614,0,0.0,0.0,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,0,1,2,73.82282238393363,1428.4024558319456,7.265011772870275,1,0.0,0.96,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,0,0,1,2,33.51624300695208,243.23040036637317,5.498112043553202,0,0.96,0.0,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,1,1,0,3,51.692994877901285,466.01970775114,6.1463714575303765,4,0.96,0.96,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,0,0,1,26.34499162924607,1426.1399213568818,7.26342766547788,4,0.0,0.96,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,0,1,2,39.22464599112743,499.30122127382435,6.215210359574179,0,0.0,0.96,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,1,1,2,33.33690163268607,37.8015537322495,3.658460290473068,1,0.0,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,1,0,1,3,39.239238633815305,159.59310274333492,5.078873853786778,0,0.96,0.96,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,1,1,2,60.789054187423986,151.44660495811587,5.026814403314957,0,0.0,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,1,0,2,11.028518298865952,2572.4130906781593,7.852988347657264,3,0.96,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,0,0,0,1,26.089071851335532,1846.1205440007016,7.521383242823623,0,0.96,0.0,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,1,0,3,56.709123386875284,423.535811717582,6.050996364307564,2,0.96,0.96,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,0,1,1,3,18.094344272682257,565.5438051934767,6.3395544035041125,4,0.96,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,0,1,61.33213479632562,30.769864458190682,3.4585181819264217,2,0.0,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,0,1,1,2,71.48096000296216,281.53738559867094,5.643810880232917,3,0.0,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,0,0,0,60.824003513173025,767.0088064061888,6.6438011997566555,3,0.0,0.0,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,1,0,3,17.143996089691047,63.75835942004172,4.170662795258798,3,0.96,0.96,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,1,1,3,64.87424114185634,484.2572835218344,6.184679231770238,1,0.96,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,1,2,78.7104800624817,238.6464760555817,5.479164820951655,3,0.0,0.96,0.0,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,1,0,2,20.447805735693578,708.1593504313415,6.564080255060644,2,0.96,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,1,1,3,10.470271631891395,2334.945476122369,7.756172002974679,0,0.96,0.0,0.0006662225183211193,denver
39.74,-104.99,0.6393048040280856,0.7689534235222645,-0.9659709840219864,-0.25865045530134917,1609,1500.0,7.313886831633462,10.5,47,240,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,0,0,1,22.299937119319708,208.3447460617665,5.343982395717304,2,0.96,0.0,0.0,denver
