lat,lon,lat_sin,lat_cos,lon_sin,lon_cos,elevation,coastal_distance,coastal_distance_log,baseline_temp,baseline_humidity,baseline_solar_radiation,baseline_wind_speed,zone_tropical,zone_subtropical,zone_temperate,zone_cold,year,year_norm,year_sin,year_cos,intervention_green_roof,intervention_solar_panels,intervention_flood_walls,intervention_permeable,n_interventions,building_age,building_area,building_area_log,building_type,solar_x_green,solar_x_solar_panel,coast_x_flood_wall,city,resilience_score,temp_reduction_f,flood_risk_reduction,energy_savings_usd
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,1,1,4,34.280059383613974,339.1444805577177,5.829370470164395,3,0.66,0.66,0.16666666666666666,tokyo,86.77089389785638,4.419132342061854,22.41032245251518,1977.5668177975592
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,1,0,0,2,30.41147474358639,320.24827608940615,5.772214269936374,4,0.66,0.66,0.0,tokyo,51.520325822035986,2.8781091808957178,0.31508285361826477,1943.7517565281794
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,1,1,4,39.83565763630973,110.7163860251959,4.7159633920503135,2,0.66,0.66,0.16666666666666666,tokyo,83.7838145553123,4.757410357329852,90.4625105179372,2410.944016590859
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,0,0,1,39.45142268551934,151.96257045229547,5.030193253897089,2,0.66,0.0,0.0,tokyo,45.54542110301555,2.3159599904964536,0.36894399477418216,331.2400554609047
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,1,1,3,48.886809627200954,547.7838430421687,6.3077046354574655,2,0.66,0.0,0.16666666666666666,tokyo,69.43309737799588,4.321136338302695,125.43929074890741,477.3153440023411
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,0,1,1,12.94856112731451,471.6575416492976,6.158371112841203,0,0.0,0.0,0.0,tokyo,41.83166316549574,1.452361010270383,14.118399124337563,142.64499872428243
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,0,1,3,25.77840166243071,317.62978844779974,5.764029891058205,1,0.66,0.66,0.0,tokyo,70.9908091878027,4.439227922596871,4.791086799737886,2552.3304183496016
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,1,0,1,51.30899249537903,606.1203856610292,6.4087271003257715,4,0.0,0.0,0.16666666666666666,tokyo,48.52703425010785,0.34156971851279283,78.42006051828473,0.0
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,0,1,0,2,20.568669041307956,403.14918394852145,6.001784076998108,3,0.66,0.0,0.16666666666666666,tokyo,59.72004316995752,2.4018917702286133,61.96896801965272,411.4467864202693
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,1,0,1,61.484117037974464,551.1570196872838,6.313832461782395,4,0.0,0.0,0.16666666666666666,tokyo,49.63802275619128,0.3565600464809435,59.59560275232999,8.332963554301374
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,1,1,4,70.04796120318646,41.7336265018989,3.7549861162137783,1,0.66,0.66,0.16666666666666666,tokyo,82.391309072531,4.766877803701641,56.7334423586205,1588.4584878604387
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,0,0,0,40.89656101245254,111.69338251803033,4.724670701646805,1,0.0,0.0,0.0,tokyo,27.239238120267704,0.0,0.0,5.890765858496766
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,1,1,3,40.37883576318174,196.22750859779435,5.284357928371902,3,0.66,0.0,0.16666666666666666,tokyo,74.04076295460654,4.38353233655342,22.673449698137127,510.12940279231634
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,1,1,4,46.971026564426964,1065.3054996483986,6.971955148704164,1,0.66,0.66,0.16666666666666666,tokyo,88.62332107255388,4.8563952427750685,56.764940368178294,4379.074126063754
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,1,1,2,76.72695670965417,707.0802199422801,6.562557392278413,4,0.0,0.0,0.16666666666666666,tokyo,53.95455233687884,1.6440655533804633,130.88263987680784,100.697370217403
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,1,0,2,39.47450124024379,234.65742389304205,5.4623791567692885,1,0.0,0.66,0.16666666666666666,tokyo,58.741618684584786,0.8021218915274339,83.89623273961152,1621.9051836116003
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,1,1,1,4,62.46970754181504,795.7515219321441,6.6805428634708885,0,0.66,0.66,0.16666666666666666,tokyo,78.30909424348904,5.26176789491667,125.48292079242712,1562.4887720573968
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,0,0,0,1,7.914049334170219,2234.8049894451256,7.712356616448873,3,0.66,0.0,0.0,tokyo,42.25495736864503,2.219019193366574,0.0,436.73664068097963
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,1,1,2,55.56885468185597,842.9265768961374,6.738065496612853,4,0.0,0.0,0.16666666666666666,tokyo,61.4400629007017,2.1792463359865506,39.22110339022913,100.98916928678713
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,0,1,1,61.85339994480161,19.79621535873108,3.034771016244492,0,0.0,0.0,0.0,tokyo,42.35705469140258,1.3808291133894863,15.152709761736894,122.65737524958894
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,0,1,2,19.121202483341257,489.51048728568804,6.195446659583555,4,0.0,0.66,0.0,tokyo,59.76708544153302,2.0340168671676104,6.360859846798928,2168.2310374572676
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,1,0,0,2,20.38629354529921,120.68757617593327,4.801456909128593,3,0.66,0.66,0.0,tokyo,52.964154853251884,2.757398309956222,0.36760846566197125,1477.465647708328
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,1,1,3,13.328926057075696,389.7347686332548,5.968028988716529,4,0.0,0.66,0.16666666666666666,tokyo,75.75789412353906,2.2583559129748934,53.149232587490125,2013.3245364972422
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,0,0,1,2,58.470659158262634,298.60406548487356,5.702461821260187,4,0.66,0.0,0.0,tokyo,52.889458793405495,3.775788051387118,18.314996616875018,448.5116914706008
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,0,0,1,8.398830669165287,2520.7370923626695,7.83270326539807,1,0.66,0.0,0.0,tokyo,44.14056104088516,2.550008481974445,0.1018445105011834,401.42838348843003
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,0,0,0,1,20.966241410050614,115.32996402485037,4.756430670577792,0,0.66,0.0,0.0,tokyo,45.72981619329514,2.3277784112055357,0.09418234593407168,395.0397593527405
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,0,1,1,71.31943866654939,1077.557906701346,6.983380156275981,4,0.0,0.0,0.0,tokyo,37.816181168125986,1.4408521582067957,24.418130618406387,125.42668421664443
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,1,0,2,61.13100439798923,69.16091855831006,4.250791440314456,2,0.0,0.66,0.16666666666666666,tokyo,54.85881849711778,1.0399333187571849,106.10677406724992,1672.4896107568395
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,1,1,1,4,27.115719531508766,555.1702454844741,6.321074444296396,2,0.66,0.66,0.16666666666666666,tokyo,83.57011707495722,4.685969630057071,132.64595348552274,4174.619180511086
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,0,0,1,6.518492526138964,85.16748452086776,4.456292896773447,3,0.0,0.66,0.0,tokyo,43.398619915827155,0.41522976877020373,0.7776916952003666,1064.9982332470502
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,0,1,2,9.025608068729243,139.08620056276675,4.942257951438037,2,0.66,0.0,0.0,tokyo,57.71270496645577,3.9136438322954716,4.582402325554305,533.0205333327183
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,0,1,0,1,53.63870540561119,336.5349846286458,5.8216691630994,0,0.0,0.0,0.16666666666666666,tokyo,51.33379177971431,0.355725211276835,46.790591414011786,8.27506332965066
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,0,1,3,48.00567625228255,212.66522364580217,5.364410414621965,3,0.66,0.66,0.0,tokyo,65.98367570327521,4.275652316177497,8.518933419560845,1537.2696711525957
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,0,0,2,60.767362860148005,350.22242519875147,5.861419712794056,3,0.66,0.66,0.0,tokyo,55.75345618917309,2.945133110646217,0.767872735611331,1663.6077885878772
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,1,1,4,64.9484447974593,1466.4192782857667,7.291260543910487,2,0.66,0.66,0.16666666666666666,tokyo,87.78907055675023,5.163316400401723,57.29904066834273,5392.752332778251
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,0,1,1,43.10328839257002,124.50588718945431,4.832352667347735,1,0.0,0.0,0.0,tokyo,39.4233303301257,1.5335277459329955,22.19351829308229,128.23780017389154
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,1,0,1,52.69418335246694,190.7577039483253,5.256232616485011,1,0.0,0.0,0.16666666666666666,tokyo,45.47737455222418,0.3775280140674094,102.69403381211231,13.31361192415246
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,0,1,3,35.14903192549475,164.37299470086674,5.108203496592089,1,0.66,0.66,0.0,tokyo,67.08766835174328,4.130068606603955,5.2123658800311565,2058.0223219475106
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,0,1,15.784253092945333,118.7390814902602,4.785315054599739,0,0.0,0.66,0.0,tokyo,39.1634387857643,0.403940046099236,0.0,572.2548469037962
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,1,1,3,27.058695717077292,310.71445054122785,5.742087546113271,0,0.0,0.66,0.16666666666666666,tokyo,69.76956201183198,2.336456615114169,52.14983191015232,859.4584565051791
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,1,1,3,33.5945510438322,118.12643885328079,4.780185440417944,2,0.66,0.0,0.16666666666666666,tokyo,69.50361150864934,4.165791950134927,106.0817006610952,480.972687255745
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,1,0,0,2,23.981295288725732,169.79760414561267,5.140479254005576,1,0.66,0.66,0.0,tokyo,55.03991323764662,2.9223577798511604,0.0,1956.7882614141854
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,0,1,1,3,22.6502723993314,63.75726864095059,4.170645951282399,3,0.66,0.0,0.16666666666666666,tokyo,71.47180907190754,3.980718430281871,97.51424483433225,562.9927532366246
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,69.86104608488282,179.2709646643506,5.194461078219192,4,0.0,0.0,0.0,tokyo,30.578372028254847,0.24156419264140397,0.0,7.4490429962317375
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,0,0,0,9.942015316178745,374.20307474894264,5.92746741205836,1,0.0,0.0,0.0,tokyo,32.548509148702394,0.0,0.0,0.0
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,0,0,1,2,14.02304237010684,371.96114841303745,5.921474254468242,4,0.66,0.0,0.0,tokyo,55.794510456635265,4.001193951422213,8.270138703639295,514.7907609312491
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,1,0,1,35.10110048654326,29.885129220371454,3.430274813059183,1,0.0,0.0,0.16666666666666666,tokyo,48.16806158483734,0.313974490633947,77.45401108264085,8.908564470181394
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,0,1,1,39.43609830552354,340.4965364461022,5.833337536781088,2,0.0,0.0,0.0,tokyo,41.37031313048487,1.7767275974453378,23.02713691880105,107.75698170200884
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,0,1,61.36810736619569,414.65823070392946,6.029863361787366,4,0.0,0.0,0.16666666666666666,tokyo,50.671857443607635,0.3842446459714482,19.868369641496116,2.233861673908023
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,0,1,3,39.08365645022663,1010.9895085362795,6.91967348273466,1,0.66,0.66,0.0,tokyo,74.23284697394585,3.8945244207860568,8.211287618939371,4187.05195310378
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,1,1,0,2,60.908999426270334,384.17056719887216,5.953686267863605,0,0.0,0.66,0.16666666666666666,tokyo,51.93515476392996,0.7892803667286613,104.90391612950157,842.3808903982792
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,0,1,3,64.98765769553455,167.74279508258303,5.128375633034232,0,0.66,0.66,0.0,tokyo,59.199905365915264,4.114581167413587,22.490727739535213,938.573105457776
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,0,0,0,1,17.749126512420208,398.27522079056416,5.989650955520904,2,0.66,0.0,0.0,tokyo,45.58700642055048,2.4244161625189067,0.02678264112844915,383.01091341292386
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,0,0,1,19.35585527448726,203.66336908806454,5.321366527401667,3,0.0,0.66,0.0,tokyo,39.033643459706596,0.37748264694623723,0.2804824133060124,1248.6989938848483
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,1,1,1,4,66.56012568773251,214.16734234338617,5.371416061861773,2,0.66,0.66,0.16666666666666666,tokyo,81.6110663929002,4.968175900581597,147.49609468874218,2579.067566314745
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,0,1,1,75.88468580683536,124.54406182869403,4.83265678722255,3,0.0,0.0,0.0,tokyo,40.2201025174487,1.4763038696947053,17.903392661089345,122.0922440544092
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,0,1,41.67179930041523,465.7394088160041,6.145771090822128,4,0.0,0.0,0.16666666666666666,tokyo,50.81437992898915,0.29717442002329947,18.983007366392368,0.0
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,1,1,0,3,52.593507619929454,104.70800939162216,4.660680664760607,2,0.66,0.66,0.16666666666666666,tokyo,68.36448245859712,3.002216120385037,118.19161329829821,2134.753996032456
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,0,1,74.97291401252356,246.30986626320282,5.510642069660392,1,0.0,0.0,0.16666666666666666,tokyo,51.35593030439799,0.3300782337474007,19.32387255287751,3.879855843888145
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,0,1,2,45.73413224585727,67.24188248826297,4.223058489090487,2,0.0,0.66,0.0,tokyo,53.02357222595225,1.8138722815642843,21.087683489569393,1965.073683710083
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,1,1,1,4,0.04462815463896597,742.1549632753162,6.6109045872718095,0,0.66,0.66,0.16666666666666666,tokyo,79.48277549927562,4.54825230543202,135.7347476711495,1958.1742442905634
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,0,0,1,64.30290324947562,59.11556874292257,4.0962688552974065,3,0.66,0.0,0.0,tokyo,40.89683684799555,2.190418547569508,0.0,323.5284708552855
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,1,1,3,39.43999824013667,193.15275415579694,5.268645241788093,2,0.66,0.0,0.16666666666666666,tokyo,66.17906282149215,3.8892593200536076,128.96833918867563,515.9894147988355
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,1,1,3,25.880743739044128,535.2109012606057,6.284527556181928,0,0.66,0.0,0.16666666666666666,tokyo,67.40855640822622,4.421724749400669,110.74208906448858,499.04135947236074
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,0,1,0,2,9.288989821926856,1473.8763742981632,7.2963294512261845,3,0.66,0.0,0.16666666666666666,tokyo,62.89289049561925,2.7191503906376306,29.636418587945702,419.45785930631376
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,0,0,2,40.57740605387184,684.3803316289204,6.529973912835185,0,0.66,0.66,0.0,tokyo,49.38532669439117,3.0372115051315935,0.0,1468.073740195671
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,1,0,1,44.25578073424405,372.1127571628029,5.9218806719845745,0,0.0,0.0,0.16666666666666666,tokyo,46.79008801336708,0.2633905041018481,89.14547905237919,8.11966095751881
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,0,0,0,36.276842619693646,161.44090239570824,5.090314258058196,3,0.0,0.0,0.0,tokyo,32.27884028966602,0.0,0.39418984675201785,2.028456983794867
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,0,1,1,45.59422518166913,797.4258625403183,6.682642117433934,2,0.0,0.0,0.0,tokyo,40.97740810843429,1.807401202823232,23.860735250791663,153.50217676597467
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,0,1,0,2,60.379762765519764,411.223169622571,6.021564876538399,3,0.66,0.0,0.16666666666666666,tokyo,60.621902762550675,2.576932146949365,55.57683119833045,332.00938094009626
